"" "days" "I.days.2." "AveExpr" "F" "P.Value" "adj.P.Val" "probe.id" "symbol"
"142" -0.115666380781174 0.0172184728817218 7.02986538834512 20.1916352385742 1.79203004548774e-06 0.000593490063233784 "ILMN_1694268" "HES6"
"143" 0.0495805191907359 0.00117892582505373 7.15882595858259 20.12484662142 1.84705885831301e-06 0.000607436950970241 "ILMN_2052487" "GPR45"
"144" -0.0493626666218896 0.0171795147411683 7.33812209409757 19.9886497270876 1.96490184971061e-06 0.000641704195751323 "ILMN_2385298" "PFKFB2"
"145" 0.278502419210509 -0.0255442820270532 7.82045288389883 19.9511461434625 1.9987324501891e-06 0.000648250963224088 "ILMN_1735463" "EXD3"
"148" 0.18776205322162 -0.0133809792436537 7.86447342811003 19.809410454471 2.13226920384577e-06 0.000667493225424677 "ILMN_1814650" "TRAPPC4"
"149" -0.213336793364104 0.0161885903531448 6.82360195536439 19.8031864381216 2.13834575915452e-06 0.000667493225424677 "ILMN_2172091" "TDO2"
"150" -0.147215889734351 0.0210907641874702 6.72289295722166 19.8008230577173 2.1406579515102e-06 0.000667493225424677 "ILMN_1770892" "YY1"
"151" 0.0745791237165709 -0.000880069912446698 7.42971170413551 19.7982046952627 2.14322269794859e-06 0.000667493225424677 "ILMN_1680886" "OR5H15"
"152" 1.0222520952022 -0.072796659440992 9.75190348481142 19.7533949312092 2.18762341517054e-06 0.000676839170846316 "ILMN_2079386" "RPL22"
"153" -0.0838724931361337 0.00399698574995394 6.90491585814932 19.7337163071555 2.2074295576253e-06 0.000677418814672309 "ILMN_1652807" "HOXA3"
"154" -0.0717334418436962 0.00710673249191482 6.5205221818009 19.7160875018612 2.22533403010876e-06 0.000677418814672309 "ILMN_2389590" "PRKAR1A"
"155" 0.0662015441212861 0.00285836925868725 9.03028878531505 19.7088681449703 2.23271064630024e-06 0.000677418814672309 "ILMN_2385178" "MIB2"
"157" -0.13124076792728 0.0274862175532597 8.89143884293358 19.6757237975489 2.26691116461884e-06 0.000678627248724203 "ILMN_3241469" "RNF181"
"161" 0.0689934084138507 -0.00322549342600141 7.34411896299755 19.6118182265485 2.33443037945559e-06 0.00068188566388222 "ILMN_2344216" "STX2"
"164" 0.0942662934678597 -0.00424422602940667 8.93522083713984 19.5381534073672 2.41491460365876e-06 0.000692491487688196 "ILMN_1730391" "MRPS18A"
"165" -0.0714502272193257 0.0204559392473731 8.11022158390116 19.509262401749 2.44727854736929e-06 0.000697518881973835 "ILMN_3248685" "LINC01061"
"167" 0.398717942749233 -0.0351036926898407 8.95659430041232 19.4240566417103 2.54543240775219e-06 0.000716805959711196 "ILMN_1731498" "GPR156"
"168" -0.0165207961393551 0.00612429985731239 6.76042735895692 19.4034084929704 2.56984088800584e-06 0.000719371888578207 "ILMN_2410194" "SPRED3"
"169" 0.113687225976963 -0.0100785494566895 7.18492733339498 19.3303127157302 2.65826148684662e-06 0.000739720243807236 "ILMN_1737631" "PAQR6"
"170" 0.294525553092034 -0.0241137732087676 12.4485336255477 19.2344427561528 2.77914876662209e-06 0.000768810636451197 "ILMN_1793615" "ME3"
"171" 0.23265152179966 -0.0177573453819723 10.9094302721857 19.1870480420616 2.8410511342969e-06 0.000781338904934004 "ILMN_1696704" "TLE4"
"172" -0.0300415713064272 -0.00438950952539252 9.27970899372426 19.028569097317 3.05887826023656e-06 0.000834943728390681 "ILMN_3260501" "RUNX1-IT1"
"173" 0.0433674699931889 -0.0114460098717267 9.87841981960852 19.0183387225799 3.07353499393508e-06 0.000834943728390681 "ILMN_3226904" "NOP2"
"174" 0.133993955710573 -0.00593317012145807 8.89679624074386 19.0074422799307 3.08922787998593e-06 0.000834943728390681 "ILMN_1687002" "OSR2"
"175" -0.191958365702022 0.0282114742237967 6.63831541682106 18.9852264233283 3.12148649821982e-06 0.000838841525933037 "ILMN_1665095" "NSMF"
"176" -0.139697545876594 0.00878692967625146 6.92719380510119 18.9295678753695 3.20388371956898e-06 0.000856092292976648 "ILMN_1699772" "RRAGD"
"177" 0.175734043785676 -0.00997652888835041 8.56727918295971 18.9031895730081 3.24373663617227e-06 0.00085612278671042 "ILMN_2077736" "CLEC4GP1"
"178" -0.160122044731385 0.0257061114731934 6.95683808599957 18.8989842381233 3.25013855687842e-06 0.00085612278671042 "ILMN_3236736" "ZFP92"
"179" -0.119769969767206 0.00317067677055819 9.82023115385424 18.8898809829459 3.2640426613345e-06 0.00085612278671042 "ILMN_1762606" "AQP11"
"180" 0.214066534930974 -0.0159487920379744 8.34228672076116 18.8643716908214 3.30334189824303e-06 0.00085612278671042 "ILMN_2312906" "MIA3"
"182" -0.201977749257562 0.0256001838875754 7.32123868319804 18.837787799152 3.34483079361194e-06 0.00085612278671042 "ILMN_3308365" "MIR489"
"184" -0.0568287984642644 0.0101162549060739 6.69418755744897 18.8288502580529 3.35890318625253e-06 0.00085612278671042 "ILMN_1708110" "TMEM144"
"185" -0.10953048975091 0.0201070965986563 7.0684916341314 18.8231958244643 3.36783863956425e-06 0.00085612278671042 "ILMN_1670306" "SCGB3A2"
"186" 0.147734711239966 -0.0109743560322602 13.2339271913663 18.8079492317927 3.39205795176078e-06 0.000857643555674226 "ILMN_2372698" "RGN"
"187" -0.0426386614205246 0.0106826449959081 7.27126485752016 18.7887930486921 3.42274965197397e-06 0.000860775778786267 "ILMN_1794150" "HNRNPC"
"188" 0.175501617226781 -0.0156726978617204 7.30908654652485 18.7237368389463 3.52919786720725e-06 0.000882825092016078 "ILMN_1802257" "PCTP"
"189" -0.399844195185498 0.054053722276318 7.23968628007111 18.6865774437767 3.59156963828523e-06 0.00089367374047237 "ILMN_1704315" "RPL27A"
"190" 0.132317641049717 -0.00691496042995698 9.18757600585103 18.6504066015822 3.6534052815294e-06 0.000904275492525077 "ILMN_1672124" "FAM198B"
"191" -0.136225096142989 0.00866023271769962 9.08403160858814 18.6359628248922 3.67841193649024e-06 0.000905698201828602 "ILMN_1703005" "EIF3F"
"192" 0.0692984016384917 0.00130870847774077 8.61029988078147 18.6212169448668 3.70412886774106e-06 0.000907280064542325 "ILMN_1655347" "SCGB1A1"
"193" -0.269831303101039 0.0712185804438929 8.61642294371819 18.4392578107044 4.03763313407681e-06 0.00098295464171586 "ILMN_2367671" "LIMK2"
"194" 0.148855160399438 -0.00128053680843426 10.4362389693475 18.4302823829832 4.05488646110566e-06 0.00098295464171586 "ILMN_1677586" "KRT83"
"195" -0.0756275319862421 0.00337617814954069 8.48861551340567 18.3782871069562 4.15638599836411e-06 0.00100239241400547 "ILMN_2352633" "ARHGAP24"
"197" -0.180657916409798 0.0456178197195452 7.67710088141192 18.2708085218731 4.37482893923179e-06 0.00103951447416138 "ILMN_1702055" "ROPN1B"
"198" -0.134413958945435 0.0250213213427775 8.95301910344084 18.2635251600732 4.39006561910458e-06 0.00103951447416138 "ILMN_1674394" "APMAP"
"201" -0.147674315946982 0.00919634524953169 7.26300604995997 18.2183444426543 4.48584845362017e-06 0.00104506315757844 "ILMN_1655348" "GPR1"
"202" 0.118850511134447 -0.00771793504873484 7.27288020206213 18.216934087827 4.48887381625511e-06 0.00104506315757844 "ILMN_3276319" "ZCCHC7"
"203" -0.0948234214729488 0.000796034976902637 9.15962580091669 18.1776199930447 4.57408310491196e-06 0.00105503607552211 "ILMN_1725594" "FAM188A"
"204" -0.404859986124457 0.0257550195684211 9.6225084820216 18.1764801408741 4.57657904666392e-06 0.00105503607552211 "ILMN_1803564" "YIPF1"
"205" 0.00381989154642988 0.00313683759539936 7.02170264746307 18.1599092898541 4.61302784495016e-06 0.00105825109020642 "ILMN_1722091" "TP53TG5"
"206" -0.0818533339359545 0.0136888478167737 8.76078012071329 18.1435722645685 4.64926366009323e-06 0.00106138626896536 "ILMN_1715931" "ISCA1"
"207" 0.18577025113354 -0.0128799850327079 13.3797776916775 18.074097959741 4.80676232979513e-06 0.00109204067075172 "ILMN_1669876" "CUX2"
"208" 0.185185090323359 -0.0150726362635941 7.46708087796586 18.035801636559 4.89598947031027e-06 0.00110696438850842 "ILMN_1765649" "IRF3"
"209" -0.0325406820731832 0.00708972455687628 6.89296974755949 18.0090427098254 4.95937636592526e-06 0.00111593086955375 "ILMN_1768482" "CD8A"
"211" -0.146199882541953 0.0206411621521382 6.7805054825171 17.9637995971949 5.06853563792662e-06 0.00112968290985978 "ILMN_1784774" "P2RY10"
"212" -0.100901025549643 0.0167185764072401 6.71746572983599 17.9507117828621 5.10058573470736e-06 0.0011314638959048 "ILMN_3235096" "SNORA28"
"213" 0.179109016988731 -0.0132295030278787 9.60340787278677 17.930596206585 5.15026525752792e-06 0.00113712053770433 "ILMN_1806801" "TMEM182"
"214" 0.0605178207310433 -0.00118756416380187 8.21242760089297 17.8852637197499 5.26411307416143e-06 0.00115682574603581 "ILMN_1658221" "POLH"
"215" 0.151667957403892 -0.0103690467080494 11.5173540530448 17.8642660865185 5.31774758268471e-06 0.0011631768991558 "ILMN_1681591" "PTPN1"
"218" 0.0370764517263916 0.00404564625312946 12.0119451768091 17.739626897859 5.64827252675189e-06 0.0012184722953582 "ILMN_2366490" "ZNF706"
"222" -0.0928926348693152 0.0149706457490896 6.90882661623144 17.6112809527988 6.01148366523762e-06 0.00127345970184142 "ILMN_3242462" "UHRF1BP1"
"223" -0.0222926062522574 -0.0031741676283095 8.5202581445039 17.5635952945074 6.15266969255069e-06 0.0012975235439519 "ILMN_1814165" "SSBP3"
"224" -0.183590973677634 0.049087813699188 8.42832204921656 17.5056145771602 6.32908732766662e-06 0.00132876928056029 "ILMN_2283185" "PALM"
"225" 0.206993098028047 -0.0129066171450197 12.9322370787475 17.4786770515861 6.41286691612219e-06 0.00133974162720782 "ILMN_1744240" "TBC1D31"
"226" -0.149138429838429 0.0107476715541448 9.01334765286524 17.4705649945799 6.43832626837132e-06 0.00133974162720782 "ILMN_1716803" "RALYL"
"228" -0.192319966241333 0.0146406862757246 7.44586886274373 17.4496661214502 6.50441131268715e-06 0.0013416204176011 "ILMN_1778726" "GOT1L1"
"230" -0.127167508215336 0.00653760379881342 7.36935412757152 17.3873931549541 6.70562489463048e-06 0.00136579218627186 "ILMN_2371079" "HTR3A"
"231" -0.122731499852424 0.00869026130232902 6.9608334668607 17.3864487845015 6.70872661029176e-06 0.00136579218627186 "ILMN_1811814" "ZNF90"
"232" -0.0980379662633683 0.012893791588822 6.71546745609108 17.303375551137 6.98761576175885e-06 0.00141643790536205 "ILMN_1699598" "AP2M1"
"234" 0.237204189074066 -0.0189173284977682 13.1953521268381 17.2306263519827 7.24194412415732e-06 0.00145544507808064 "ILMN_1676555" "TTC26"
"236" -0.301368468445819 0.0423267286686143 7.44185379956484 17.1394732136241 7.57453842076928e-06 0.00150938725784719 "ILMN_1679381" "LCN1"
"239" 0.451004299682207 -0.0268847883295921 10.0371396053451 17.0548064908461 7.89799089410362e-06 0.00155408667685316 "ILMN_2397571" "PIGC"
"240" -0.202307865395059 0.0153959825848415 7.29061619575387 17.0410822066254 7.95178610060932e-06 0.0015581524864144 "ILMN_3239173" "WAPL"
"242" -0.179597805465266 0.00641978750780624 8.8604526881668 17.0100926632599 8.07468982560133e-06 0.00156915914511727 "ILMN_1756873" "USP48"
"244" -0.144202776180184 0.0219695273577279 7.09840408433619 16.831313896649 8.82417522513942e-06 0.0016967598455297 "ILMN_1661346" "HNRNPA1"
"245" 0.0401366688377591 -0.000361486139039043 7.06445290754753 16.8270843667643 8.84277515788067e-06 0.0016967598455297 "ILMN_1707760" "OR4C15"
"246" 0.138039382837203 -0.0137106874158105 7.63125284963292 16.813365548739 8.90339206011265e-06 0.0016967598455297 "ILMN_1767579" "KRR1"
"247" -0.141290466877823 0.0202580924868057 6.70769506828874 16.8114917951967 8.91170540626511e-06 0.0016967598455297 "ILMN_2180864" "RPS26P11"
"248" 0.00645671897571356 0.00328476962690593 6.93673732760664 16.7556753476801 9.16315949675788e-06 0.00173760106779649 "ILMN_1678212" "TMCC1"
"249" 0.377054691305135 -0.0323955838010149 8.39371090254322 16.731035716489 9.27654417988782e-06 0.00175203742848098 "ILMN_1674768" "PI4KAP2"
"250" 0.0980562610522239 -0.00672561524663595 7.19546252555231 16.7063278795153 9.39173714498673e-06 0.00176669845781774 "ILMN_1796407" "SS18L2"
