"" "days" "I.days.2." "AveExpr" "F" "P.Value" "adj.P.Val" "probe.id" "symbol"
"86" -0.10376907991354 0.00659188669912078 7.07530056837077 14.5133088801054 3.26567806456676e-05 0.0175038399937661 "ILMN_1808115" "ATP7A"
"88" -0.270297253879555 0.0138288099375305 8.35113903046205 14.4453661551186 3.38426032119837e-05 0.0175038399937661 "ILMN_1662492" "GDNF"
"89" -0.196470604270528 0.0165655685213364 6.77046992167451 14.4405759721698 3.39279163931161e-05 0.0175038399937661 "ILMN_1676997" "TREX1"
"90" -0.111810913662904 0.00278464297831491 7.58244695027878 14.4380613354071 3.39727935222047e-05 0.0175038399937661 "ILMN_3247018" "SNORA67"
"91" -0.212263306511757 0.0133547687687018 8.34188277063908 14.4203873184035 3.4289995417841e-05 0.0175038399937661 "ILMN_3238960" "PRSS3P2"
"92" 0.0192505611526597 -0.000135492443563625 6.50707290148426 14.4172910636118 3.4345888190453e-05 0.0175038399937661 "ILMN_1753523" "SDC3"
"93" -0.112575618766062 0.00629769056759996 6.91729718610429 14.4024777750584 3.46146363745055e-05 0.0175038399937661 "ILMN_1764964" "IFNGR2"
"94" -0.186174647322584 0.0165450588034127 6.58031836794939 14.3207187711548 3.61386938670246e-05 0.0180674795856435 "ILMN_3241501" "GPRIN2"
"96" -0.766770676491298 0.0647948349255019 9.49341491938108 14.2280608226593 3.79525296317452e-05 0.0180674795856435 "ILMN_1903159" "PPM1A"
"97" -0.370299531065632 0.0328708617571758 7.33230985369761 14.1787676031119 3.89566717143096e-05 0.0180674795856435 "ILMN_1739645" "ANLN"
"99" -0.116947474030962 0.0033605137637349 7.69572754092566 14.1586734722183 3.93740700921391e-05 0.0180674795856435 "ILMN_1698516" "SORCS3"
"100" -0.429259127197517 0.0379632351820654 6.70541125950952 14.156216489986 3.94254320005819e-05 0.0180674795856435 "ILMN_1778543" "DHFR"
"102" -0.330423288381907 0.0462422073209069 7.13198041032553 14.1169357786388 4.02563130302147e-05 0.0180674795856435 "ILMN_2365196" "PDCD10"
"103" -0.124855500297804 0.00846971305544295 6.74791298107452 14.1095284168724 4.04150709384696e-05 0.0180674795856435 "ILMN_1683959" "MED13L"
"104" -0.0682118679291173 -0.00218228396846121 7.64719770329971 14.1042758146421 4.05280500976771e-05 0.0180674795856435 "ILMN_1713829" "PTGES"
"105" -0.137758414026058 0.00645647891796024 7.75028607441451 14.0465247573351 4.17925926630981e-05 0.0180674795856435 "ILMN_1789535" "DHDDS"
"106" -0.486701842954378 0.0415535696821775 7.88690925624141 14.0370755868894 4.20034557383824e-05 0.0180674795856435 "ILMN_1711838" "SLC25A24"
"107" -0.232601674649915 0.0452619165042335 7.98662744123782 14.03550137845 4.20386947141296e-05 0.0180674795856435 "ILMN_2264916" "EDNRB"
"108" -0.146796834125916 0.0120929270045375 6.76679548691336 14.0316917453284 4.21241041801456e-05 0.0180674795856435 "ILMN_1668588" "LILRB1"
"110" -0.231294935644589 0.0250875784678571 7.43365833163565 14.0256286994104 4.2260414102679e-05 0.0180674795856435 "ILMN_1735445" "SLC7A9"
"111" -0.0783692696738104 0.00854586049057656 6.49010438740356 13.9930930943333 4.29999317430902e-05 0.0181454497529834 "ILMN_1862180" "C11orf95"
"112" 0.101833564972804 -0.0158796255000994 7.84733511449115 13.9834559390295 4.32216096174478e-05 0.0181454497529834 "ILMN_1670298" "KIN"
"114" -0.134857567754185 0.0214711367565288 6.65951667155193 13.9134604671077 4.48685681294447e-05 0.0185094651051888 "ILMN_3234936" "EYS"
"118" -0.217911636134601 0.0182778578252612 7.89417122659345 13.7921064963027 4.78840225096072e-05 0.018960288359104 "ILMN_1680703" "MRPS15"
"119" -0.470608373373576 0.0410209602184607 10.970217362046 13.7884850192957 4.7977254289644e-05 0.018960288359104 "ILMN_1712517" "ZNF696"
"124" -0.110379939289332 0.0122951669189125 6.60566031040042 13.587606266025 5.3463196103698e-05 0.0202763482771348 "ILMN_2366334" "FERMT3"
"125" -0.116842555107005 0.00962495107788078 6.62259398220298 13.5660376567885 5.40906785865654e-05 0.020350211460552 "ILMN_1753101" "VTCN1"
"126" 0.282870419854839 -0.024757952179958 8.39087197950298 13.5229895382706 5.5366565070757e-05 0.0206649112868854 "ILMN_1682120" "THEM4"
"127" 0.298641147933655 -0.0294961387636642 8.67325525130183 13.4957455894524 5.61905309975653e-05 0.0207392662631021 "ILMN_1809292" "IMMP2L"
"128" -0.575997654453267 0.0453412263040361 6.98147644495323 13.4652266735559 5.71290417249947e-05 0.0207392662631021 "ILMN_1811121" "FAM199X"
"130" 0.203016477765502 -0.0108963247133715 9.41838208908369 13.4181762552594 5.86087010419182e-05 0.0207392662631021 "ILMN_2324672" "USF2"
"131" -0.268092639163776 0.0217105108644604 6.54219446387311 13.4105380960135 5.88527256846879e-05 0.0207392662631021 "ILMN_1698995" "DES"
"132" -0.112957995097319 0.0100338071355091 6.58209938244093 13.4087638517149 5.89095637701069e-05 0.0207392662631021 "ILMN_1805603" "CFAP43"
"133" -0.448210108896728 0.079490565080323 7.85287090021668 13.4007063095429 5.91684227550825e-05 0.0207392662631021 "ILMN_2399363" "CLEC4A"
"134" 0.178946948611217 -0.016945964712952 7.50252779206651 13.3936898624422 5.93948196855299e-05 0.0207392662631021 "ILMN_1792669" "HLCS"
"135" -0.147664301438116 0.0120601441848377 6.64150925730913 13.3893668918046 5.95347653635874e-05 0.0207392662631021 "ILMN_1657087" "ZNF385B"
"136" 0.00253833042238433 0.00484378268118014 7.09788562608764 13.3682067850377 6.02248450511799e-05 0.0208253971549036 "ILMN_1807425" "IKZF2"
"137" -0.312042565156149 0.0287941928085336 6.65509120045549 13.3292983890257 6.15160151571385e-05 0.021116607013211 "ILMN_1655382" "DCLRE1B"
"138" -0.121276972911969 0.00732607272039689 8.2925467891888 13.3092572708071 6.21925242859504e-05 0.0211941306675339 "ILMN_2352633" "ARHGAP24"
"139" -0.18693042095612 0.0111969477613554 7.41847906231487 13.2817457395189 6.31341073726616e-05 0.021353542679427 "ILMN_1788223" "RSPH3"
"140" -0.171314962220032 0.00889330121232757 7.43949632218047 13.2667992517555 6.36519906013713e-05 0.021353542679427 "ILMN_2168766" "BAGE2"
"142" -0.302873792513626 0.0314498579420835 9.46735550515931 13.2432665609258 6.44765471735697e-05 0.021353542679427 "ILMN_1889669" "C17orf107"
"143" -0.0406325368739656 0.0073942628818031 6.69772664734305 13.2292019814814 6.49747649100978e-05 0.0213680646446998 "ILMN_1688094" "ORC5"
"144" -0.245259494069791 0.018883802355176 6.71571103608721 13.2027333152411 6.59235058611732e-05 0.0214004557649156 "ILMN_3231577" "STAG3L5P-PVRIG2P-PILRB"
"145" -0.128526378136993 0.0082300672688271 6.69091848728912 13.2010766837624 6.59833734352462e-05 0.0214004557649156 "ILMN_1702568" "MVB12B"
"146" 0.296449542580475 -0.0291690784046977 7.93051614386648 13.1861239016083 6.65263601701874e-05 0.021428778534819 "ILMN_1765460" "AMIGO1"
"147" -0.0825393108849738 0.0068544840970477 6.52089968374029 13.130216396935 6.8598992347631e-05 0.0217100437440106 "ILMN_1741133" "NME1"
"148" -0.284345110775441 0.0237425929515318 6.77425337341972 13.1268334293077 6.87265892499403e-05 0.0217100437440106 "ILMN_1729095" "PDZD2"
"150" -0.156468161738124 0.00821512935698202 7.62320253405759 13.100223874775 6.97390695233507e-05 0.0218191117191932 "ILMN_3307180" "LOC400710"
"151" -0.0963464376211228 0.00471786543144916 6.92741126263627 13.0798016494416 7.052687003003e-05 0.0218191117191932 "ILMN_1804479" "MRPL18"
"153" -0.186982451038409 0.00826096204373616 11.9792177786956 13.0680140699246 7.09858827302151e-05 0.0218191117191932 "ILMN_1749493" "ADARB2"
"155" -0.0595269174526549 -0.00862467030657895 9.82103285247257 13.0244903416883 7.27084022451632e-05 0.0219133638995305 "ILMN_1701244" "ITFG2"
